id,date,views,forwards,edit_date,reactions.results,media.photo.date,media.photo.sizes,cleaned_message,category,status,measurement,city,area,amount,currency
8484,2023-03-02,5538,1,2023-03-02,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 10, 'chosen_order': None}]",,,کـــود 0-H373   حويلي  مزارشريف: كارته خراسان  فروش | 38000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, حويلي","فروش, ",,مزارشریف,كارته خراسان فروش,38000,$
8482,2023-03-01,5833,0,2023-03-01,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 11, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 6, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😐'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-K214   زمين  مزارشريف: قلعه غازي ها  فروش | في متر 175$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, زمين","فروش, ",متر,مزارشریف,قلعه غازي ها,175,$
8480,2023-02-28,5940,0,2023-02-28,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 12, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-A3   آپارتمان  مزارشريف: پل تصدي  فروش | 89000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,زمین,"فروش, ",,مزارشریف,پل تصدي فروش,89000,$
8471,2023-02-28,5717,2,2023-02-28,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👀'}, 'count': 4, 'chosen_order': None}]",,,کـــود 0-K178   زمين  مزارشريف: بابه يادگار  فروش | في متر 30$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, زمين","فروش, ",متر,مزارشریف,بابه يادگار فروش,30,$
8466,2023-02-28,5530,0,2023-02-28,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 2, 'chosen_order': None}]",,,کـــود 1-H89   حویلی   کابل: کارته پروان، بهارستان   فروش | 50000 $ فی بیسوه  با جور آمد     براي معلومات و ثبت زمین   0782821919 |,"حویلی, زمین","فروش, ",بیسوه,کابل,کارته پروان، بهارستان,50000,$
8461,2023-02-27,5663,2,2023-02-27,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 18, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 10, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👀'}, 'count': 9, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👏'}, 'count': 1, 'chosen_order': None}]",,,"کـــود 0-H402   ویدیو   حویلی  مزارشريف: کوچه دوستم  فروشی | 110,000$  با جور آمد     براي معلومات و ثبت زمین   0798576666 | ","حویلی, زمین","فروش, ",,مزارشریف,کوچه دوستم فروشی,110000,$
8455,2023-02-27,5529,2,2023-02-27,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}]",,,کـــود 0-D13   دكان  مزارشريف: ميمنه ماركيت  فروش | 25000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,زمین,"فروش, ",,مزارشریف,ميمنه ماركيت فروش,25000,$
8453,2023-02-26,5588,0,,,,,"کـــود 1-B50  بلاک  کابل: خیرخانه، لب جر  فروش |30,000$  با جور آمد  براي معلومات و ثبت زمین   0782821919 | ","زمین, بلاک","فروش, ",,کابل,خیرخانه، لب جر,30000,$
8451,2023-02-26,5431,1,2023-02-26,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-B73   بلاك  مزارشريف: شورتاكذار  فروش | 55000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, بلاك","فروش, ",,مزارشریف,شورتاكذار فروش |,55000,$
8446,2023-02-26,5372,0,2023-02-26,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 9, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 8, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-B72   بلاك  مزارشريف: بلاك هاي شمس  فروش | 49000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, بلاك","فروش, ",,مزارشریف,بلاك هاي شمس,49000,$
8435,2023-02-26,5373,0,2023-02-26,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}]",,,"کـــود 1-B33  بلاک  کابل: سرک چهارم پروژه تایمنی  فروش |36,000$  با جور آمد  براي معلومات و ثبت زمین   0782821919 | ","زمین, بلاک","فروش, ",,کابل,سرک چهارم پروژه,36000,$
8430,2023-02-25,15448,8,2023-02-26,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 3, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😐'}, 'count': 3, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-H401   حويلي  مزارشريف: كارته بخدي  فروش | 87000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, حويلي","فروش, ",,مزارشریف,كارته بخدي فروش,87000,$
8425,2023-02-25,5195,0,2023-02-25,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 6, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}]",,,کـــود 0-H400   حويلي  مزارشريف: نورخدا  فروش | 35000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, حويلي","فروش, ",,مزارشریف,نورخدا فروش |,35000,$
8420,2023-02-25,4981,0,2023-02-25,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}]",,,"کـــود 1-B47 ویدو  بلاک  کابل: خیرخانه، لب جر  فروش |50,000$  با جور آمد     براي معلومات و ثبت زمین   0782821919 | ","زمین, بلاک","فروش, ",,کابل,خیرخانه، لب جر,50000,$
8418,2023-02-25,5018,0,2023-02-25,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 2, 'chosen_order': None}]",,,"کـــود 1-HG8   حویلی   کابل: ناحیه 7، حصه دوم گذرگاه    گروی | 420,000 افغانی  با جور آمد     براي معلومات و ثبت زمین   0782821919 | ","حویلی, زمین","گروی, گرو, ",,کابل,ناحیه 7، حصه,5316.455696,$
8414,2023-02-24,5022,0,2023-02-24,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}]",,,"کـــود 1-B52  بلاک  کابل: خیرخانه، لب جر  فروش |28,000$  با جور آمد  گروی   |10,000$  با جور آمد  براي معلومات و ثبت زمین   0782821919 | ","زمین, بلاک","فروش, گروی, گرو, ",,کابل,خیرخانه، لب جر,28000,$
8412,2023-02-24,4970,0,2023-02-24,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 2, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 2, 'chosen_order': None}]",,,"کـــود 1-H85   حویلی   کابل: کارته نوع، رحمان مینه   فروش | 130,000$  با جور آمد     براي معلومات و ثبت زمین   0782821919 | ","حویلی, زمین","فروش, ",,کابل,کارته نوع، رحمان,130000,$
8410,2023-02-23,5125,0,2023-02-23,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 6, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🤔'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😐'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-K208   زمين  مزارشريف: قلعه غازي ها  فروش | 23000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, زمين","فروش, ",,مزارشریف,قلعه غازي ها,23000,$
8408,2023-02-23,5112,0,2023-02-23,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 8, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 4, 'chosen_order': None}]",,,کـــود 0-H399   حويلي  مزارشريف: شهرك خالد  فروش | 85000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, حويلي","فروش, ",,مزارشریف,شهرك خالد فروش,85000,$
8403,2023-02-23,4913,0,2023-02-23,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 10, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😱'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 3, 'chosen_order': None}]",,,کـــود 0-BG32   بلاك  مزارشريف: چهارسركه سيدآباد  گرو | 13000$$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, بلاك","گرو, ",,مزارشریف,چهارسركه سيدآباد گرو,13000,$
8398,2023-02-23,4894,0,2023-02-23,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}]",,,"کـــود 1-B49  بلاک  کابل: خیرخانه، لب جر  فروش |52,000$  با جور آمد     براي معلومات و ثبت زمین   0782821919 | ","زمین, بلاک","فروش, ",,کابل,خیرخانه، لب جر,52000,$
8396,2023-02-22,5145,0,2023-02-22,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 8, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👀'}, 'count': 6, 'chosen_order': None}]",,,کـــود 0-K212   زمين  مزارشريف: گذر خواجه آهودوش  فروش | في متر 150$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, زمين","فروش, ",متر,مزارشریف,گذر خواجه آهودوش,150,$
8394,2023-02-22,5055,0,2023-02-22,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 1, 'chosen_order': None}]",,,"کـــود 1-H82   حویلی   کابل: ناحیه هفتم، دارلاامان، ده دانا  فروش | 37,000$  با جور آمد     براي معلومات و ثبت زمین   0782821919 | ","حویلی, زمین","فروش, ",,کابل,ناحیه هفتم، دارلاامان،,37000,$
8386,2023-02-21,5012,1,2023-02-21,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}]",,,"کـــود 1-H84   حویلی   کابل: خیرخانه، گولایی خواجه بغرا  فروش | 105,000$  با جور آمد     براي معلومات و ثبت زمین   0782821919 | ","حویلی, زمین","فروش, ",,کابل,خیرخانه، گولایی خواجه,105000,$
8379,2023-02-21,4943,0,2023-02-21,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 11, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🤔'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😍'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-RH6   حويلي  مزارشريف: كارته آريانا  كرايه | 1200$ ماهانه با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, حويلي",,,مزارشریف,كارته آريانا كرايه,1200,$
8377,2023-02-21,5070,3,2023-02-21,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 20, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😱'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-K211   زمين  مزارشريف: دروازه شاديان  فروش | 18000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, زمين","فروش, ",,مزارشریف,دروازه شاديان فروش,18000,$
8369,2023-02-20,5175,7,2023-02-20,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 11, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 5, 'chosen_order': None}]",,,کـــود 0-H398   حويلي  مزارشريف: كارته مولانا  فروش | 32000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, حويلي","فروش, ",,مزارشریف,كارته مولانا فروش,32000,$
8362,2023-02-20,4873,0,2023-02-21,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 6, 'chosen_order': None}]",,,"کـــود 1-B48  بلاک  کابل: سرک قصبه، بلاک عرب ها  فروش |15,000$  با جور آمد     براي معلومات و ثبت زمین   0782821919 | ","زمین, بلاک","فروش, ",,کابل,سرک قصبه، بلاک,15000,$
8356,2023-02-19,4826,0,2023-02-19,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 2, 'chosen_order': None}]",,,"کـــود 1-B47 ویدو  بلاک  کابل: خیرخانه، لب جر  فروش |50,000$  با جور آمد     براي معلومات و ثبت زمین   0782821919 | ","زمین, بلاک","فروش, ",,کابل,خیرخانه، لب جر,50000,$
8354,2023-02-19,4816,0,2023-02-19,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 6, 'chosen_order': None}]",,,"کـــود 1-B46  بلاک  کابل: کارته چهار، لیسه غازی  فروش |84,000$  با جور آمد     براي معلومات و ثبت زمین   0782821919 | ","زمین, بلاک","فروش, ",,کابل,کارته چهار، لیسه,84000,$
8352,2023-02-19,4769,1,2023-02-19,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👀'}, 'count': 4, 'chosen_order': None}]",,,کـــود 0-H397   حويلي  مزارشريف: كارته آريانا  فروش | 220000$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, حويلي","فروش, ",,مزارشریف,كارته آريانا فروش,220000,$
8347,2023-02-19,4693,0,2023-02-19,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}]",,,کـــود 0-K209   زمين  مزارشريف: چغدك  فروش | في متر 100$ با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, زمين","فروش, ",متر,مزارشریف,چغدك فروش |,100,$
8345,2023-02-19,4717,1,2023-02-19,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 2, 'chosen_order': None}]",,,"کـــود 1-B45  بلاک  کابل: جمال مینه  فروش |85,000$  با جور آمد     براي معلومات و ثبت زمین   0782821919 | ","زمین, بلاک","فروش, ",,کابل,جمال مینه فروش,85000,$
